accuracy,kappa,f1-score,best_epoch,test_dataset,accuracy_TMA20,kappa_TMA20,f1-score_TMA20,mode
0.5161290322580645,0.7304806365646677,0.5089532234468817,1111,TMA_17,,,,TMA_15
0.5833333333333334,0.7705804112822252,0.5836026260836377,1111,TMA_18,,,,TMA_15
0.519916142557652,0.7163819566371581,0.5207858622640424,1111,TMA_19,,,,TMA_15
0.5019685039370079,0.6440169421743962,0.46204455591811094,1088,TMA_14,0.4666666666666667,0.5981926026227867,0.41445531671735475,TMA_16
0.3941908713692946,0.6499768545307256,0.3516568228889271,1088,TMA_15,,,,TMA_16
0.4314516129032258,0.6165718403476128,0.3974861627018209,1088,TMA_17,,,,TMA_16
0.42567567567567566,0.6531451223049405,0.37725838996139005,1088,TMA_18,,,,TMA_16
0.34591194968553457,0.6166902404526167,0.3157520659064199,1088,TMA_19,,,,TMA_16
0.33858267716535434,0.47125608100647554,0.2547012698994972,294,TMA_14,0.2923076923076923,0.43973517024769804,0.2070152007872639,TMA_16
0.24066390041493776,0.40994325546562205,0.16523130468175257,294,TMA_15,,,,TMA_16
0.3467741935483871,0.45695714337206095,0.25136028638816815,294,TMA_17,,,,TMA_16
0.28153153153153154,0.4093476687436569,0.1815769691631761,294,TMA_18,,,,TMA_16
0.23689727463312368,0.4093993948262278,0.15655015567232547,294,TMA_19,,,,TMA_16
0.5078740157480315,0.6665348318556849,0.47431713878255727,1269,TMA_14,0.4461538461538462,0.6837495945507622,0.40244852763071387,TMA_16
0.3817427385892116,0.6576264171416107,0.3402420207937831,1269,TMA_15,,,,TMA_16
0.4334677419354839,0.6629079016599779,0.4021436554322518,1269,TMA_17,,,,TMA_16
0.4436936936936937,0.6519879069156843,0.38868617542899725,1269,TMA_18,,,,TMA_16
0.3480083857442348,0.6121956839620248,0.3208419323804838,1269,TMA_19,,,,TMA_16
0.5255905511811023,0.7329713767743503,0.5351780088126366,1413,TMA_14,0.4307692307692308,0.7269527702089009,0.4270960188716222,TMA_17
0.475103734439834,0.7477506138001209,0.491859351170436,1413,TMA_15,,,,TMA_17
0.5278810408921933,0.7180317146187454,0.5251325065346255,1413,TMA_16,,,,TMA_17
0.5427927927927928,0.7352180447028274,0.5437211670852115,1413,TMA_18,,,,TMA_17
0.5136268343815513,0.743365279216404,0.5222186808117899,1413,TMA_19,,,,TMA_17
0.5216535433070866,0.7533526623406508,0.5332193475914775,1436,TMA_14,0.4307692307692308,0.7431412959216472,0.4418678279612507,TMA_17
0.46265560165975106,0.7237671107866399,0.4786008906813869,1436,TMA_15,,,,TMA_17
0.5130111524163569,0.6995237126330345,0.5239302876937887,1436,TMA_16,,,,TMA_17
0.5112612612612613,0.7277660259358043,0.5122389478668194,1436,TMA_18,,,,TMA_17
0.4779874213836478,0.7289748394519242,0.4913437236563531,1436,TMA_19,,,,TMA_17
0.5255905511811023,0.7326139877623528,0.5289903724490845,1485,TMA_14,0.49230769230769234,0.7128688773958016,0.49261628477664554,TMA_17
0.49377593360995853,0.7195362169535502,0.5100959262046824,1485,TMA_15,,,,TMA_17
0.516728624535316,0.7158647648355304,0.5188128971587312,1485,TMA_16,,,,TMA_17
0.5202702702702703,0.7236614625696889,0.5240845483920235,1485,TMA_18,,,,TMA_17
0.5031446540880503,0.7271685064536261,0.5183608655929245,1485,TMA_19,,,,TMA_17
0.5334645669291339,0.6624859504826732,0.5113966420020222,1253,TMA_14,0.4717948717948718,0.6856858299807362,0.4470888235049693,TMA_18
0.4896265560165975,0.7021305557521739,0.48116330686235936,1253,TMA_15,,,,TMA_18
0.5353159851301115,0.7078894702361187,0.5202110841137203,1253,TMA_16,,,,TMA_18
0.5483870967741935,0.7155331459426044,0.5327203193951461,1253,TMA_17,,,,TMA_18
0.469601677148847,0.714373162095661,0.47264420638953614,1253,TMA_19,,,,TMA_18
0.531496062992126,0.677459474712848,0.5138193695484402,1347,TMA_14,0.47692307692307695,0.6991341127648538,0.44656863118401574,TMA_18
0.48132780082987553,0.7145488817293424,0.4763286111719044,1347,TMA_15,,,,TMA_18
0.5130111524163569,0.7372609902881979,0.5056730284602894,1347,TMA_16,,,,TMA_18
0.5463709677419355,0.7065763368013549,0.5286583145951181,1347,TMA_17,,,,TMA_18
0.49056603773584906,0.6947725299040972,0.48987901420636315,1347,TMA_19,,,,TMA_18
0.5098425196850394,0.676494293475557,0.5070199468224178,1452,TMA_14,0.4564102564102564,0.6782707009090849,0.44015406007967384,TMA_18
0.4896265560165975,0.7167812225603043,0.47975164172014967,1452,TMA_15,,,,TMA_18
0.5650557620817844,0.7391130057716264,0.5448631024929351,1452,TMA_16,,,,TMA_18
0.5221774193548387,0.7127813953488373,0.5211610487829738,1452,TMA_17,,,,TMA_18
0.519916142557652,0.734017169385585,0.5215795860852326,1452,TMA_19,,,,TMA_18
0.5137795275590551,0.6591745453571525,0.50479412105868,1453,TMA_14,0.41025641025641024,0.6459066840398103,0.39220104864548483,TMA_19
0.5,0.7016833922452905,0.4935973213292306,1453,TMA_15,,,,TMA_19
0.5204460966542751,0.6792486697865248,0.5048522313084014,1453,TMA_16,,,,TMA_19
0.4959677419354839,0.6799504439397068,0.48339890322764517,1453,TMA_17,,,,TMA_19
0.5585585585585585,0.7252129558786025,0.5598390115920039,1453,TMA_18,,,,TMA_19
0.5137795275590551,0.6517173567522426,0.5012669101426404,1320,TMA_14,0.4153846153846154,0.624313266299501,0.40385472151705915,TMA_19
0.516597510373444,0.7194032953895733,0.5130169047893526,1320,TMA_15,,,,TMA_19
0.5092936802973977,0.7108295076576747,0.5022992225778384,1320,TMA_16,,,,TMA_19
0.5463709677419355,0.671798297553619,0.5316259912829502,1320,TMA_17,,,,TMA_19
0.545045045045045,0.7235168730390631,0.5457214841274234,1320,TMA_18,,,,TMA_19
0.5216535433070866,0.630620188943317,0.5022487061635994,1147,TMA_14,0.4,0.6504690850305396,0.38413970736070224,TMA_19
0.5062240663900415,0.7251981065460156,0.5040776792626585,1147,TMA_15,,,,TMA_19
0.5018587360594795,0.6723649934333431,0.49123428383581313,1147,TMA_16,,,,TMA_19
0.5221774193548387,0.6731084981184412,0.5082703899361503,1147,TMA_17,,,,TMA_19
0.527027027027027,0.7148053634576917,0.5281817442099744,1147,TMA_18,,,,TMA_19
